,timestamp,equipment_id,component_type,location,event_type
356,2020-06-04 06-13-12,EQ_3,Composant_2,Saint-Lazare,Maintenance
357,2020-01-10 21-57-37,EQ_4,Composant_2,Opéra,Failure
358,2020-11-13 16-40-30,EQ_1,Composant_5,Opéra,Failure
359,2020-05-16 13-13-43,EQ_5,Composant_5,Montparnasse,Maintenance
360,2020-09-28 08-23-28,EQ_5,Composant_3,Gare de Lyon,Warning
361,2020-12-11 23-45-19,EQ_1,Composant_5,Gare de Lyon,Failure
362,2020-07-30 15-44-26,EQ_5,Composant_1,Montparnasse,Maintenance
363,2020-05-03 01-29-36,EQ_2,Composant_3,Saint-Lazare,Warning
364,2020-04-20 21-45-58,EQ_4,Composant_2,Montparnasse,Failure
365,2020-09-03 18-42-34,EQ_3,Composant_4,Gare de Lyon,Maintenance
366,2020-07-10 21-12-02,EQ_4,Composant_1,Saint-Lazare,Warning
367,2020-05-01 09-55-54,EQ_3,Composant_1,Gare de Lyon,Maintenance
368,2020-08-21 18-10-33,EQ_5,Composant_4,Gare de Lyon,Warning
369,2020-07-14 15-28-53,EQ_3,Composant_4,Opéra,Warning
370,2020-07-28 08-05-33,EQ_5,Composant_1,Saint-Lazare,Failure
371,2020-02-02 02-27-25,EQ_4,Composant_3,Saint-Lazare,Maintenance
372,2020-08-06 05-08-15,EQ_3,Composant_4,Opéra,Maintenance
373,2020-02-17 13-16-01,EQ_4,Composant_5,Opéra,Failure
374,2020-12-28 03-41-31,EQ_2,Composant_3,Saint-Lazare,Maintenance
375,2020-02-20 14-43-20,EQ_5,Composant_5,Opéra,Warning
376,2020-05-19 12-19-15,EQ_5,Composant_2,Opéra,Maintenance
377,2020-04-26 06-13-40,EQ_3,Composant_4,Montparnasse,Maintenance
378,2020-04-13 21-27-16,EQ_1,Composant_5,Montparnasse,Maintenance
379,2020-03-15 04-11-20,EQ_1,Composant_2,Saint-Lazare,Failure
380,2020-02-16 15-16-53,EQ_5,Composant_4,Saint-Lazare,Failure
381,2020-03-23 09-07-09,EQ_4,Composant_5,Montparnasse,Failure
382,2020-01-27 03-17-37,EQ_4,Composant_1,Montparnasse,Warning
383,2020-04-03 11-29-08,EQ_5,Composant_2,Montparnasse,Failure
384,2020-05-16 05-20-11,EQ_5,Composant_4,Saint-Lazare,Failure
385,2020-02-22 10-27-52,EQ_2,Composant_4,Gare de Lyon,Maintenance
386,2020-01-01 23-47-48,EQ_5,Composant_4,Saint-Lazare,Maintenance
387,2020-03-30 21-49-14,EQ_2,Composant_2,Gare de Lyon,Maintenance
388,2020-10-08 23-44-06,EQ_5,Composant_1,Montparnasse,Failure
389,2020-11-21 03-27-19,EQ_3,Composant_1,Gare de Lyon,Warning
390,2020-05-22 20-08-23,EQ_2,Composant_4,Opéra,Warning
391,2020-10-22 19-53-46,EQ_5,Composant_1,Montparnasse,Warning
392,2020-08-26 16-02-22,EQ_5,Composant_4,Gare de Lyon,Warning
393,2020-01-19 10-30-58,EQ_5,Composant_2,Opéra,Failure
394,2020-07-28 20-58-21,EQ_2,Composant_3,Saint-Lazare,Warning
395,2020-10-22 08-11-40,EQ_1,Composant_2,Gare de Lyon,Warning
396,2020-01-03 12-24-07,EQ_3,Composant_5,Gare de Lyon,Warning
397,2020-12-30 08-19-23,EQ_1,Composant_5,Saint-Lazare,Failure
398,2020-10-07 07-55-35,EQ_4,Composant_1,Opéra,Failure
399,2020-03-02 23-45-40,EQ_1,Composant_3,Montparnasse,Maintenance
400,2020-04-07 21-14-08,EQ_3,Composant_3,Montparnasse,Failure
401,2020-06-11 03-52-40,EQ_5,Composant_4,Saint-Lazare,Warning
402,2020-08-09 00-19-27,EQ_2,Composant_1,Gare de Lyon,Failure
403,2020-10-11 16-21-01,EQ_2,Composant_1,Opéra,Maintenance
404,2020-04-17 19-47-04,EQ_4,Composant_2,Saint-Lazare,Failure
405,2020-09-24 12-54-59,EQ_1,Composant_3,Saint-Lazare,Maintenance
406,2020-07-05 23-40-51,EQ_2,Composant_4,Gare de Lyon,Warning
407,2020-09-09 11-03-45,EQ_5,Composant_2,Gare de Lyon,Maintenance
408,2020-05-26 19-06-26,EQ_2,Composant_3,Montparnasse,Warning
409,2020-08-10 21-32-57,EQ_5,Composant_3,Opéra,Warning
410,2020-04-17 14-06-55,EQ_3,Composant_1,Saint-Lazare,Failure
411,2020-01-06 17-22-33,EQ_3,Composant_2,Opéra,Maintenance
412,2020-02-13 14-31-10,EQ_3,Composant_4,Montparnasse,Maintenance
413,2020-03-14 12-21-51,EQ_5,Composant_1,Opéra,Maintenance
414,2020-05-26 00-03-04,EQ_1,Composant_4,Gare de Lyon,Maintenance
415,2020-11-24 12-57-30,EQ_3,Composant_2,Gare de Lyon,Maintenance
416,2020-07-17 14-15-49,EQ_4,Composant_2,Opéra,Failure
417,2020-07-13 20-18-00,EQ_4,Composant_4,Saint-Lazare,Warning
418,2020-02-22 11-16-50,EQ_2,Composant_1,Gare de Lyon,Maintenance
419,2020-09-25 02-29-33,EQ_5,Composant_1,Gare de Lyon,Failure
420,2020-08-07 14-08-13,EQ_4,Composant_5,Gare de Lyon,Warning
421,2020-09-16 02-13-28,EQ_1,Composant_5,Opéra,Maintenance
422,2020-12-13 17-42-40,EQ_4,Composant_2,Saint-Lazare,Warning
423,2020-03-26 13-11-13,EQ_3,Composant_5,Opéra,Failure
424,2020-01-22 12-42-10,EQ_3,Composant_5,Gare de Lyon,Failure
425,2020-03-21 20-20-45,EQ_1,Composant_5,Opéra,Failure
426,2020-08-29 13-36-14,EQ_1,Composant_5,Montparnasse,Warning
427,2020-02-14 13-42-41,EQ_1,Composant_3,Opéra,Maintenance
428,2020-01-11 17-43-21,EQ_3,Composant_1,Saint-Lazare,Failure
429,2020-10-15 21-25-12,EQ_2,Composant_2,Gare de Lyon,Maintenance
430,2020-05-16 00-12-58,EQ_5,Composant_3,Gare de Lyon,Maintenance
431,2020-11-11 20-32-36,EQ_3,Composant_5,Montparnasse,Warning
432,2020-04-19 12-48-46,EQ_4,Composant_4,Gare de Lyon,Warning
433,2020-10-16 17-34-56,EQ_2,Composant_4,Opéra,Maintenance
434,2020-12-06 15-42-04,EQ_4,Composant_2,Saint-Lazare,Warning
435,2020-11-30 23-43-35,EQ_4,Composant_2,Gare de Lyon,Warning
436,2020-05-07 08-48-27,EQ_1,Composant_4,Montparnasse,Failure
437,2020-03-02 21-44-32,EQ_5,Composant_3,Saint-Lazare,Warning
438,2020-08-03 05-41-18,EQ_3,Composant_3,Gare de Lyon,Failure
439,2020-11-11 08-58-59,EQ_3,Composant_4,Montparnasse,Maintenance
440,2020-12-11 11-41-22,EQ_1,Composant_3,Saint-Lazare,Maintenance
441,2020-08-03 11-13-39,EQ_1,Composant_1,Saint-Lazare,Warning
442,2020-07-07 01-44-12,EQ_1,Composant_4,Saint-Lazare,Warning
443,2020-09-08 21-35-26,EQ_1,Composant_4,Saint-Lazare,Failure
444,2020-03-04 18-11-20,EQ_5,Composant_2,Montparnasse,Failure
445,2020-12-20 00-22-18,EQ_4,Composant_1,Opéra,Maintenance
446,2020-03-05 08-41-11,EQ_5,Composant_2,Saint-Lazare,Failure
447,2020-11-11 14-51-19,EQ_1,Composant_1,Montparnasse,Failure
448,2020-04-02 05-43-42,EQ_3,Composant_4,Montparnasse,Maintenance
449,2020-03-04 19-21-43,EQ_1,Composant_1,Gare de Lyon,Maintenance
450,2020-06-09 10-47-56,EQ_3,Composant_3,Saint-Lazare,Maintenance
451,2020-03-26 16-38-47,EQ_2,Composant_1,Saint-Lazare,Failure
452,2020-08-10 13-51-53,EQ_1,Composant_3,Opéra,Failure
453,2020-09-02 23-49-22,EQ_4,Composant_4,Saint-Lazare,Warning
454,2020-09-05 10-16-57,EQ_2,Composant_1,Opéra,Warning
455,2020-02-19 02-27-14,EQ_2,Composant_2,Montparnasse,Maintenance
456,2020-04-13 21-55-16,EQ_5,Composant_2,Saint-Lazare,Maintenance
457,2020-07-01 12-59-09,EQ_3,Composant_5,Saint-Lazare,Failure
458,2020-09-10 19-57-02,EQ_4,Composant_5,Gare de Lyon,Warning
459,2020-12-11 14-26-57,EQ_4,Composant_2,Montparnasse,Maintenance
460,2020-04-03 02-15-14,EQ_1,Composant_3,Gare de Lyon,Failure
461,2020-10-21 13-10-10,EQ_2,Composant_4,Opéra,Maintenance
462,2020-10-10 13-34-02,EQ_3,Composant_1,Gare de Lyon,Warning
463,2020-09-12 13-23-28,EQ_4,Composant_4,Montparnasse,Warning
464,2020-06-20 15-20-58,EQ_1,Composant_3,Montparnasse,Warning
465,2020-01-01 02-54-27,EQ_3,Composant_1,Opéra,Failure
466,2020-07-18 11-00-20,EQ_3,Composant_5,Opéra,Maintenance
467,2020-04-03 02-14-30,EQ_2,Composant_5,Opéra,Warning
468,2020-08-16 05-49-31,EQ_4,Composant_4,Opéra,Warning
469,2020-11-11 18-39-14,EQ_3,Composant_1,Gare de Lyon,Failure
470,2020-06-10 13-30-49,EQ_4,Composant_4,Opéra,Warning
471,2020-05-08 08-16-55,EQ_5,Composant_3,Saint-Lazare,Warning
472,2020-12-04 08-54-32,EQ_2,Composant_1,Opéra,Maintenance
473,2020-09-08 18-38-32,EQ_3,Composant_1,Montparnasse,Warning
474,2020-06-30 20-51-53,EQ_4,Composant_2,Saint-Lazare,Warning
475,2020-09-12 11-36-51,EQ_2,Composant_3,Opéra,Maintenance
476,2020-06-29 23-29-11,EQ_4,Composant_1,Gare de Lyon,Failure
477,2020-10-26 07-02-40,EQ_2,Composant_5,Saint-Lazare,Failure
478,2020-06-27 17-30-08,EQ_3,Composant_2,Gare de Lyon,Failure
479,2020-05-11 18-56-33,EQ_3,Composant_3,Montparnasse,Failure
480,2020-12-23 17-29-53,EQ_3,Composant_4,Saint-Lazare,Failure
481,2020-11-19 16-10-21,EQ_3,Composant_4,Montparnasse,Failure
482,2020-08-07 11-41-52,EQ_1,Composant_3,Gare de Lyon,Maintenance
483,2020-08-03 21-51-56,EQ_5,Composant_1,Montparnasse,Warning
484,2020-08-31 04-56-09,EQ_1,Composant_2,Opéra,Maintenance
485,2020-10-30 13-27-33,EQ_3,Composant_4,Gare de Lyon,Warning
486,2020-06-21 02-25-15,EQ_3,Composant_4,Opéra,Failure
487,2020-04-04 00-54-16,EQ_2,Composant_2,Opéra,Warning
488,2020-02-27 22-14-43,EQ_4,Composant_2,Saint-Lazare,Maintenance
489,2020-08-10 03-30-25,EQ_4,Composant_1,Gare de Lyon,Failure
490,2020-01-14 22-08-45,EQ_3,Composant_3,Opéra,Warning
491,2020-03-04 08-06-57,EQ_5,Composant_1,Montparnasse,Warning
492,2020-08-18 10-49-55,EQ_4,Composant_1,Saint-Lazare,Warning
493,2020-02-14 01-25-43,EQ_4,Composant_5,Gare de Lyon,Maintenance
494,2020-03-27 21-44-03,EQ_5,Composant_1,Gare de Lyon,Warning
495,2020-08-20 09-24-36,EQ_4,Composant_5,Opéra,Maintenance
496,2020-06-28 15-31-44,EQ_5,Composant_3,Montparnasse,Failure
497,2020-03-16 10-51-14,EQ_3,Composant_4,Saint-Lazare,Maintenance
498,2020-05-05 00-04-56,EQ_2,Composant_5,Saint-Lazare,Failure
499,2020-12-06 00-37-37,EQ_2,Composant_2,Montparnasse,Warning
500,2020-05-01 17-22-24,EQ_5,Composant_3,Montparnasse,Maintenance
501,2020-07-28 19-32-24,EQ_4,Composant_4,Gare de Lyon,Failure
502,2020-07-18 11-05-48,EQ_1,Composant_1,Montparnasse,Warning
503,2020-10-23 07-26-08,EQ_3,Composant_3,Saint-Lazare,Warning
504,2020-07-25 16-51-59,EQ_2,Composant_1,Gare de Lyon,Maintenance
505,2020-07-19 04-40-44,EQ_4,Composant_1,Gare de Lyon,Warning
506,2020-04-23 10-43-46,EQ_5,Composant_2,Gare de Lyon,Warning
507,2020-11-15 01-24-31,EQ_5,Composant_3,Montparnasse,Failure
508,2020-10-30 23-23-37,EQ_1,Composant_4,Saint-Lazare,Failure
509,2020-06-25 18-52-10,EQ_1,Composant_4,Opéra,Maintenance
510,2020-09-24 22-01-30,EQ_2,Composant_2,Gare de Lyon,Warning
511,2020-10-31 09-57-23,EQ_5,Composant_2,Opéra,Maintenance
512,2020-07-22 04-25-25,EQ_2,Composant_5,Montparnasse,Failure
513,2020-03-14 15-55-18,EQ_5,Composant_2,Montparnasse,Warning
514,2020-12-14 18-50-31,EQ_1,Composant_5,Montparnasse,Maintenance
515,2020-10-17 13-19-28,EQ_3,Composant_4,Saint-Lazare,Failure
516,2020-11-12 22-47-16,EQ_1,Composant_5,Opéra,Failure
517,2020-09-23 12-30-07,EQ_1,Composant_3,Gare de Lyon,Maintenance
518,2020-03-24 03-27-21,EQ_2,Composant_1,Montparnasse,Warning
519,2020-05-18 01-58-53,EQ_3,Composant_5,Opéra,Maintenance
520,2020-11-04 00-50-38,EQ_3,Composant_3,Montparnasse,Maintenance
521,2020-02-09 00-20-08,EQ_2,Composant_4,Saint-Lazare,Warning
522,2020-04-06 23-10-10,EQ_5,Composant_2,Gare de Lyon,Maintenance
523,2020-03-18 01-55-06,EQ_4,Composant_4,Opéra,Failure
524,2020-09-17 22-08-25,EQ_1,Composant_1,Gare de Lyon,Failure
525,2020-11-24 03-18-36,EQ_4,Composant_3,Saint-Lazare,Warning
526,2020-04-21 13-10-38,EQ_4,Composant_1,Gare de Lyon,Failure
527,2020-06-25 21-16-30,EQ_5,Composant_1,Opéra,Failure
528,2020-08-03 15-15-24,EQ_3,Composant_1,Montparnasse,Maintenance
529,2020-02-24 18-06-30,EQ_2,Composant_1,Opéra,Maintenance
530,2020-06-30 05-06-08,EQ_2,Composant_5,Gare de Lyon,Warning
531,2020-10-09 07-17-10,EQ_4,Composant_1,Montparnasse,Maintenance
532,2020-11-06 21-40-47,EQ_4,Composant_5,Saint-Lazare,Maintenance
533,2020-07-23 15-15-34,EQ_2,Composant_5,Gare de Lyon,Warning
534,2020-10-04 01-54-59,EQ_1,Composant_2,Gare de Lyon,Failure
535,2020-08-18 20-02-07,EQ_2,Composant_5,Gare de Lyon,Warning
536,2020-10-10 18-41-03,EQ_4,Composant_1,Saint-Lazare,Warning
537,2020-09-01 13-40-58,EQ_5,Composant_4,Opéra,Failure
538,2020-03-29 01-01-48,EQ_3,Composant_1,Montparnasse,Warning
539,2020-12-24 23-31-21,EQ_5,Composant_2,Montparnasse,Maintenance
540,2020-11-01 23-48-34,EQ_4,Composant_2,Saint-Lazare,Failure
541,2020-06-15 22-57-05,EQ_2,Composant_5,Opéra,Maintenance
542,2020-10-06 01-33-07,EQ_2,Composant_5,Montparnasse,Maintenance
543,2020-03-25 17-21-35,EQ_3,Composant_1,Gare de Lyon,Failure
544,2020-03-14 09-26-43,EQ_4,Composant_2,Montparnasse,Failure
545,2020-02-22 12-49-02,EQ_5,Composant_2,Opéra,Failure
546,2020-09-27 05-33-47,EQ_4,Composant_2,Opéra,Failure
547,2020-03-10 23-43-25,EQ_4,Composant_5,Montparnasse,Failure
548,2020-09-19 22-33-48,EQ_1,Composant_4,Opéra,Failure
549,2020-02-06 10-50-13,EQ_4,Composant_1,Opéra,Warning
550,2020-01-19 22-27-25,EQ_2,Composant_3,Saint-Lazare,Maintenance
551,2020-12-28 08-41-21,EQ_5,Composant_1,Gare de Lyon,Failure
552,2020-02-19 22-20-16,EQ_3,Composant_3,Montparnasse,Failure
553,2020-08-27 11-23-20,EQ_5,Composant_3,Saint-Lazare,Maintenance
554,2020-05-17 08-56-47,EQ_1,Composant_3,Gare de Lyon,Warning
555,2020-05-19 07-36-38,EQ_5,Composant_2,Gare de Lyon,Failure
556,2020-03-02 11-50-24,EQ_5,Composant_5,Gare de Lyon,Warning
557,2020-03-29 18-30-57,EQ_1,Composant_4,Gare de Lyon,Warning
558,2020-07-10 10-52-46,EQ_3,Composant_5,Montparnasse,Warning
559,2020-01-07 01-03-17,EQ_3,Composant_2,Saint-Lazare,Maintenance
560,2020-10-21 17-11-50,EQ_5,Composant_4,Opéra,Failure
561,2020-04-08 08-25-55,EQ_3,Composant_3,Saint-Lazare,Maintenance
562,2020-01-01 11-06-47,EQ_5,Composant_2,Montparnasse,Failure
563,2020-02-12 10-36-22,EQ_1,Composant_5,Opéra,Maintenance
564,2020-10-18 03-04-27,EQ_1,Composant_5,Opéra,Maintenance
565,2020-04-11 21-40-10,EQ_4,Composant_4,Opéra,Warning
566,2020-03-17 03-33-15,EQ_3,Composant_5,Saint-Lazare,Maintenance
567,2020-07-09 13-21-44,EQ_5,Composant_5,Saint-Lazare,Failure
568,2020-03-12 11-25-15,EQ_5,Composant_4,Opéra,Failure
569,2020-02-15 08-57-08,EQ_1,Composant_1,Saint-Lazare,Warning
570,2020-07-23 23-07-44,EQ_1,Composant_4,Gare de Lyon,Warning
571,2020-10-13 17-25-45,EQ_5,Composant_3,Opéra,Maintenance
572,2020-02-11 16-37-07,EQ_5,Composant_1,Opéra,Failure
573,2020-03-08 08-02-24,EQ_3,Composant_4,Saint-Lazare,Maintenance
574,2020-08-28 21-57-23,EQ_2,Composant_4,Saint-Lazare,Maintenance
575,2020-04-10 20-26-01,EQ_2,Composant_2,Opéra,Maintenance
576,2020-01-02 16-12-23,EQ_2,Composant_1,Montparnasse,Maintenance
577,2020-12-08 16-20-32,EQ_3,Composant_5,Opéra,Failure
578,2020-04-22 09-23-33,EQ_4,Composant_4,Saint-Lazare,Maintenance
579,2020-02-09 07-20-57,EQ_1,Composant_2,Opéra,Warning
580,2020-04-28 20-38-44,EQ_1,Composant_2,Montparnasse,Warning
581,2020-06-10 15-49-35,EQ_2,Composant_4,Montparnasse,Warning
582,2020-11-17 15-16-32,EQ_1,Composant_3,Opéra,Warning
583,2020-03-25 09-03-36,EQ_5,Composant_5,Saint-Lazare,Warning
584,2020-11-15 10-21-13,EQ_1,Composant_3,Opéra,Failure
585,2020-02-20 11-29-22,EQ_1,Composant_4,Gare de Lyon,Warning
586,2020-07-21 02-06-28,EQ_2,Composant_4,Montparnasse,Maintenance
587,2020-01-20 01-06-50,EQ_3,Composant_1,Opéra,Warning
588,2020-09-20 02-09-06,EQ_5,Composant_1,Opéra,Warning
589,2020-10-18 07-44-42,EQ_5,Composant_1,Opéra,Warning
590,2020-10-18 06-04-23,EQ_4,Composant_3,Montparnasse,Failure
591,2020-05-11 05-58-59,EQ_4,Composant_4,Saint-Lazare,Maintenance
592,2020-09-26 05-27-20,EQ_3,Composant_4,Gare de Lyon,Maintenance
593,2020-12-11 19-12-06,EQ_1,Composant_1,Saint-Lazare,Warning
594,2020-11-14 14-47-00,EQ_4,Composant_3,Montparnasse,Maintenance
595,2020-08-12 15-50-17,EQ_4,Composant_2,Saint-Lazare,Warning
596,2020-01-09 21-55-00,EQ_2,Composant_4,Montparnasse,Failure
597,2020-09-03 01-30-03,EQ_5,Composant_4,Montparnasse,Warning
598,2020-09-16 21-02-13,EQ_5,Composant_5,Montparnasse,Warning
599,2020-07-27 22-24-20,EQ_2,Composant_4,Opéra,Failure
600,2020-10-18 01-36-34,EQ_3,Composant_5,Opéra,Failure
601,2020-08-15 06-59-34,EQ_1,Composant_3,Gare de Lyon,Maintenance
602,2020-01-25 23-57-14,EQ_3,Composant_1,Saint-Lazare,Maintenance
603,2020-10-19 08-36-31,EQ_3,Composant_2,Gare de Lyon,Maintenance
604,2020-06-08 06-58-56,EQ_5,Composant_2,Opéra,Failure
605,2020-05-08 10-05-48,EQ_3,Composant_4,Opéra,Failure
606,2020-04-17 20-27-10,EQ_2,Composant_2,Montparnasse,Failure
607,2020-05-05 21-07-25,EQ_4,Composant_5,Opéra,Failure
608,2020-10-24 00-31-16,EQ_5,Composant_5,Montparnasse,Failure
609,2020-08-29 19-52-35,EQ_4,Composant_2,Gare de Lyon,Maintenance
610,2020-09-28 04-46-22,EQ_2,Composant_3,Opéra,Warning
611,2020-02-12 08-14-54,EQ_5,Composant_1,Gare de Lyon,Failure
612,2020-11-03 02-27-29,EQ_4,Composant_4,Opéra,Warning
613,2020-10-31 02-30-54,EQ_1,Composant_2,Saint-Lazare,Maintenance
614,2020-07-19 08-09-32,EQ_3,Composant_3,Montparnasse,Maintenance
615,2020-01-09 06-26-24,EQ_3,Composant_1,Saint-Lazare,Warning
616,2020-07-05 03-15-22,EQ_3,Composant_2,Gare de Lyon,Failure
617,2020-05-22 21-26-30,EQ_3,Composant_2,Montparnasse,Warning
618,2020-12-16 08-57-44,EQ_4,Composant_1,Saint-Lazare,Failure
619,2020-08-22 01-29-34,EQ_2,Composant_3,Opéra,Maintenance
620,2020-09-13 07-55-41,EQ_5,Composant_4,Opéra,Warning
621,2020-06-15 22-01-12,EQ_2,Composant_2,Montparnasse,Failure
622,2020-05-27 22-00-51,EQ_3,Composant_5,Montparnasse,Failure
623,2020-06-27 12-03-58,EQ_1,Composant_2,Montparnasse,Warning
624,2020-08-28 06-20-42,EQ_3,Composant_1,Saint-Lazare,Failure
625,2020-01-16 23-40-13,EQ_3,Composant_2,Opéra,Maintenance
626,2020-02-17 10-43-04,EQ_5,Composant_3,Saint-Lazare,Warning
627,2020-07-09 13-07-02,EQ_3,Composant_4,Saint-Lazare,Warning
628,2020-07-07 04-33-42,EQ_3,Composant_3,Montparnasse,Warning
629,2020-11-02 07-19-46,EQ_5,Composant_4,Gare de Lyon,Warning
630,2020-12-09 15-20-48,EQ_2,Composant_4,Gare de Lyon,Maintenance
631,2020-04-26 06-23-23,EQ_2,Composant_3,Saint-Lazare,Maintenance
632,2020-11-11 10-43-59,EQ_4,Composant_4,Opéra,Warning
633,2020-12-21 11-39-10,EQ_1,Composant_3,Gare de Lyon,Failure
634,2020-10-30 23-19-19,EQ_1,Composant_2,Montparnasse,Maintenance
635,2020-08-28 23-23-02,EQ_5,Composant_2,Montparnasse,Maintenance
636,2020-11-06 20-18-04,EQ_3,Composant_4,Gare de Lyon,Failure
637,2020-03-29 10-37-29,EQ_3,Composant_5,Montparnasse,Maintenance
638,2020-04-18 08-23-38,EQ_1,Composant_5,Opéra,Maintenance
639,2020-05-07 01-10-19,EQ_2,Composant_2,Montparnasse,Warning
640,2020-04-08 06-29-28,EQ_2,Composant_2,Opéra,Maintenance
641,2020-03-28 13-17-43,EQ_4,Composant_3,Opéra,Failure
642,2020-12-09 00-14-49,EQ_5,Composant_4,Saint-Lazare,Failure
643,2020-12-09 07-18-59,EQ_5,Composant_5,Montparnasse,Maintenance
644,2020-03-22 06-36-50,EQ_1,Composant_5,Saint-Lazare,Warning
645,2020-11-13 18-37-19,EQ_1,Composant_3,Opéra,Warning
646,2020-10-08 10-48-40,EQ_5,Composant_1,Saint-Lazare,Maintenance
647,2020-07-28 20-08-02,EQ_2,Composant_2,Montparnasse,Failure
648,2020-03-05 21-53-05,EQ_4,Composant_1,Saint-Lazare,Warning
649,2020-10-19 06-10-28,EQ_2,Composant_4,Montparnasse,Maintenance
650,2020-07-29 01-11-10,EQ_2,Composant_2,Opéra,Failure
651,2020-12-25 15-23-10,EQ_2,Composant_5,Gare de Lyon,Warning
652,2020-03-16 07-32-04,EQ_2,Composant_5,Opéra,Warning
653,2020-02-22 12-18-20,EQ_3,Composant_3,Opéra,Maintenance
654,2020-04-06 16-12-51,EQ_2,Composant_2,Gare de Lyon,Failure
655,2020-10-18 22-10-59,EQ_4,Composant_2,Gare de Lyon,Warning
656,2020-03-23 00-40-47,EQ_2,Composant_4,Montparnasse,Maintenance
657,2020-01-28 05-00-41,EQ_5,Composant_5,Gare de Lyon,Maintenance
658,2020-11-13 10-47-49,EQ_3,Composant_1,Saint-Lazare,Maintenance
659,2020-06-18 17-47-39,EQ_2,Composant_2,Montparnasse,Failure
660,2020-03-03 20-36-26,EQ_5,Composant_5,Gare de Lyon,Failure
661,2020-07-20 02-55-29,EQ_3,Composant_4,Gare de Lyon,Warning
662,2020-02-07 05-10-17,EQ_1,Composant_3,Saint-Lazare,Warning
663,2020-08-07 14-37-36,EQ_3,Composant_1,Montparnasse,Warning
664,2020-10-14 21-26-25,EQ_3,Composant_3,Montparnasse,Maintenance
665,2020-11-03 20-16-22,EQ_3,Composant_4,Montparnasse,Maintenance
666,2020-07-19 22-19-58,EQ_1,Composant_2,Gare de Lyon,Failure
667,2020-10-08 00-38-28,EQ_1,Composant_5,Montparnasse,Maintenance
668,2020-09-16 07-00-35,EQ_3,Composant_1,Opéra,Failure
669,2020-04-06 06-10-53,EQ_2,Composant_1,Montparnasse,Warning
670,2020-09-25 00-18-04,EQ_4,Composant_1,Opéra,Maintenance
671,2020-06-03 22-58-23,EQ_2,Composant_2,Saint-Lazare,Failure
672,2020-06-10 21-14-39,EQ_3,Composant_2,Opéra,Maintenance
673,2020-01-24 09-34-34,EQ_3,Composant_3,Montparnasse,Warning
674,2020-01-01 22-54-26,EQ_3,Composant_4,Gare de Lyon,Warning
675,2020-06-02 13-00-37,EQ_3,Composant_2,Opéra,Warning
676,2020-08-06 14-03-24,EQ_4,Composant_5,Montparnasse,Failure
677,2020-12-15 09-16-03,EQ_2,Composant_5,Montparnasse,Maintenance
678,2020-05-20 01-23-40,EQ_3,Composant_3,Opéra,Failure
679,2020-12-04 11-03-16,EQ_1,Composant_1,Saint-Lazare,Failure
680,2020-11-23 18-24-39,EQ_5,Composant_4,Saint-Lazare,Warning
681,2020-03-02 13-54-59,EQ_3,Composant_1,Gare de Lyon,Maintenance
682,2020-02-24 13-46-04,EQ_2,Composant_2,Opéra,Warning
683,2020-09-07 08-47-57,EQ_4,Composant_4,Opéra,Warning
684,2020-04-16 12-03-37,EQ_5,Composant_4,Montparnasse,Maintenance
685,2020-06-19 16-14-24,EQ_3,Composant_1,Opéra,Warning
686,2020-02-13 11-57-00,EQ_2,Composant_4,Montparnasse,Maintenance
687,2020-04-29 01-41-47,EQ_3,Composant_4,Saint-Lazare,Warning
688,2020-02-13 11-55-37,EQ_4,Composant_3,Montparnasse,Warning
689,2020-01-25 18-32-41,EQ_1,Composant_5,Montparnasse,Maintenance
690,2020-03-23 04-44-34,EQ_2,Composant_2,Montparnasse,Failure
691,2020-07-19 15-07-17,EQ_1,Composant_5,Gare de Lyon,Failure
692,2020-12-19 06-58-27,EQ_5,Composant_1,Gare de Lyon,Maintenance
693,2020-01-30 14-59-40,EQ_5,Composant_1,Gare de Lyon,Failure
694,2020-10-15 04-14-01,EQ_1,Composant_2,Saint-Lazare,Maintenance
695,2020-03-14 07-30-47,EQ_1,Composant_3,Opéra,Maintenance
696,2020-01-04 15-35-03,EQ_5,Composant_1,Montparnasse,Warning
697,2020-09-15 21-41-32,EQ_3,Composant_4,Saint-Lazare,Warning
698,2020-08-18 09-22-06,EQ_2,Composant_5,Saint-Lazare,Warning
699,2020-06-15 10-04-56,EQ_3,Composant_5,Montparnasse,Failure
700,2020-05-09 23-16-56,EQ_2,Composant_5,Montparnasse,Warning
701,2020-08-11 22-19-47,EQ_5,Composant_5,Opéra,Warning
702,2020-06-26 00-09-50,EQ_2,Composant_4,Gare de Lyon,Warning
703,2020-08-05 23-59-09,EQ_4,Composant_1,Opéra,Failure
704,2020-06-27 19-59-25,EQ_1,Composant_1,Saint-Lazare,Maintenance
705,2020-03-22 16-40-41,EQ_4,Composant_2,Saint-Lazare,Failure
706,2020-08-09 23-06-29,EQ_5,Composant_2,Gare de Lyon,Maintenance
707,2020-11-01 18-05-02,EQ_5,Composant_3,Saint-Lazare,Failure
708,2020-01-14 21-29-23,EQ_4,Composant_2,Saint-Lazare,Maintenance
709,2020-05-09 09-22-22,EQ_5,Composant_2,Gare de Lyon,Maintenance
710,2020-01-13 21-45-44,EQ_4,Composant_5,Opéra,Failure
711,2020-09-30 09-45-51,EQ_3,Composant_5,Montparnasse,Maintenance
712,2020-10-23 03-48-22,EQ_3,Composant_4,Saint-Lazare,Warning
